id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,attachments,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,ai_analysis,created_at,updated_at
34299,,e-tender(NIT) Reference No.:-01/SHSB/IEC(Announcement Activity)/20-21 for Rate Contract to appoint an Agency to conduct Announcement activity through battery operated E-Rickshaw,105e-tender(NIT) Reference No.:-01/SHSB/IEC(Announcement Activity)/20-21 for Rate Contract to appoint an Agency to conduct Announcement activity through battery operated E-Rickshaw**  Last Date & Time of downloading the RFP - 12/05/2020(Tuesday) up to 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 13/05/2020 (Wednesday) till 05:00PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 15/05/2020 (Friday) by 01:00PM**  Time Date of opening of Technical Bid - 15/05/2020 (Thursday) at 03:00PM**  Pre-Bid meeting Date & Time - 05/05/2020(Tuesday) at 11:00AMMinutes of Pre-bid Meeting for e-tender(NIT) Reference No.:-01/SHSB/IEC(Announcement Activity)/20-21Letter No. SHSB/IEC(Tender)/361/2020/1243 dated 04.06.2020 regarding e-tender(NIT) Reference No.:-01/SHSB/IEC(Announcement Activity)/20-21Evaluation Sheet of e-tender(NIT) Reference No.:-01/SHSB/IEC(Announcement Activity)/20-21Minutes of Pre-bid Meeting for e-tender(NIT) Ref,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2020/NIT 01_SHSB_IEC_2020-21.pdf,2020-05-12T00:00:00,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34300,,e-tender (NIT) Reference No.: 25/SHSB/Statutory Audit for Financial Year 2019-20/2019-20,"106e-tender (NIT) Reference No.: 25/SHSB/Statutory Audit for Financial Year 2019-20/2019-20**  Last Date & Time of downloading the RFP - 15.04.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 16.04.2020 till 05:00 PM**  Time Date of opening of Technical Bid - 17.04.2020 at 11:00 AM**  Pre-Bid meeting Date & Time - 03.04.2020 at 11:00 AMCancellation Notice: e-tender (NIT) Reference No.: 25/SHSB/Statutory Audit for Financial Year 2019-20/2019-20Corrigendum-4: e-tender (NIT) Reference No.: 25/SHSB/Statutory Audit for Financial Year 2019-20/2019-20**  Pre-Bid Meeting through Zoom dated on 29.05.2020 by 11:00 AM, Link - https://cutt.ly/1yRXJ5JCorrigendum-3: e-tender (NIT) Reference No.: 25/SHSB/Statutory Audit for Financial Year 2019-20/2019-20**  Last Date & Time of downloading the RFP Extended To - 15.06.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document Extended To - 16.06.2020 till 05:00 PM**  Time Date of",Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2020/statutoryAuditNITrefNo_25.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34301,,EoI Ref No - 01/SHSB/IEC (Printing and supply of MCP cards)/2019-20) : e-tendering for printing and supply of Mother and Child Protection(MCP) cards,107EoI Ref No - 01/SHSB/IEC (Printing and supply of MCP cards)/2019-20) : e-tendering for printing and supply of Mother and Child Protection(MCP) cards**  Last Date & Time of downloading the RFP - 30.03.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 31.03.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 07.04.2020 by 01:00 PM**  Time Date of opening of Technical Bid - 07.04.2020 at 03:00 PM**  Pre-Bid meeting Date & Time - 18.03.2020 at 11:00 AMCancellation Notice for EoI Ref. No.-01/SHSB/IEC (Printing and supply of MCP cards)/2019-20),UP,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2020/NIT_MCP Tender.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34302,,e-tender(NIT) Reference No.:24/SHSB/PPP/2019-20 : Notice Inviting Expression of Interest for Managing Basic Cancer Diagnostic and Day Care Treatment Facilities in 36 Sadar(District) Hospitals of Bihar on Public Private Partnerships(PPP),108e-tender(NIT) Reference No.:24/SHSB/PPP/2019-20 : Notice Inviting Expression of Interest for Managing Basic Cancer Diagnostic and Day Care Treatment Facilities in 36 Sadar(District) Hospitals of Bihar on Public Private Partnerships(PPP)**  Last Date of Downloading EoI document - 30/03/2020 till 5.00 PM**  Pre-EoI submission Program Briefing Meeting - 31/03/2020 from 11 AM**  Last Date of submission of proposal(Online) 03/04/2020 from 11.00AM**  Opening of proposals 03/04/2020 till 05;00PM**  Presentation by bidders before the Technical Committee 15/04/2020 from 11:00 AM,VAT,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2020/NoticeInvitingEOIRef24Cancercare.pdf,2020-03-30T00:00:00,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34303,,e-tender(NIT) Reference No.:23/SHSB/Drug Box and Envelope - RNTCP/2019-20,109e-tender(NIT) Reference No.:23/SHSB/Drug Box and Envelope - RNTCP/2019-20**  Last Date & Time of downloading the RFP - 12.03.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 13.03.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 16.03.2020 by 05:00 PM**  Time Date of opening of Technical Bid - 17.03.2020 at 11:00 AM**  Pre-Bid meeting Date & Time - 27.02.2020 at 11:00 AMImportant Information regarding Cancellation of Notice Inviting Tender [e-tender(NIT) Reference No.: - 23/SHSB/Drug Box & Envelopes-RNTCP/2019-20Corrigendum: e-tender(NIT) Reference No.:23/SHSB/Drug Box and Envelope - RNTCP/2019-20,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2020/eTenderNIT_RefNo_23_2019_20.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34304,,e-tender(NIT) for Rate Contract & Supply of Mannequins to Dakshta Skill Labs Reference No.: 21/SHSB/Mannequin Procurement/2019-20.,111e-tender(NIT) for Rate Contract & Supply of Mannequins to Dakshta Skill Labs Reference No.: 21/SHSB/Mannequin Procurement/2019-20.**  Last Date & Time of downloading the RFP - 27.02.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 28.02.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 03.03.2020 by 05:00 PM**  Time Date of opening of Technical Bid - 04.03.2020 at 11:00 AM**  Pre-Bid meeting Date & Time - 14.02.2020 at 12:00 PMImportant Information regarding Cancellation of Notice Inviting Tender [e-tender(NIT) Reference No.: - 21/SHSB/Mannequin Procurement/2019-20]Corrigendum: e-tender(NIT) for Rate Contract & Supply of Mannequins to Dakshta Skill Labs Reference No.: 21/SHSB/Mannequin Procurement/2019-20.,UP,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/Ref21_NIT_Mannequin.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34305,,e-tender(NIT) for NIT Eye Screening Camps and Supply Spectacle Reference No.:- 20/SHSB/NPCB&VI/2019-20.,112e-tender(NIT) for NIT Eye Screening Camps and Supply Spectacle Reference No.:- 20/SHSB/NPCB&VI/2019-20.**  Last Date & Time of downloading the RFP - 16.02.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 27.02.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 03.03.2020 by 05:00 PM**  Time Date of opening of Technical Bid - 04.03.2020 at 11:00 AM**  Pre-Bid meeting Date & Time - 06.02.2020 at 11:00 AMCancellation Notice : e-tender(NIT) for NIT Eye Screening Camps and Supply Spectacle Reference No.:- 20/SHSB/NPCB&VI/2019-20.Proceeding: e-tender(NIT) for NIT Eye Screening Camps and Supply Spectacle Reference No.:- 20/SHSB/NPCB&VI/2019-20.Corrigendum: e-tender(NIT) for NIT Eye Screening Camps and Supply Spectacle Reference No.:- 20/SHSB/NPCB&VI/2019-20.,UP,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/NIT_Eye Screening_ref 20.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.214647,open,50,[],,2026-03-04T10:40:24.214647,2026-03-04T10:40:24.214647
34306,,e-tender(NIT) for Dialysis Reference No.:- 18/SHSB/PPP(Dialysis)/2019-20.,113e-tender(NIT) for Dialysis Reference No.:- 18/SHSB/PPP(Dialysis)/2019-20.**  Last Date & Time of downloading the RFP - 10.02.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 11.02.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 14.02.2020 by 02:00 PM**  Time Date of opening of Technical Bid - 14.02.2020 at 03:00 PMProceeding of the meeting of Technical Committee against e-tender(NIT) for Dialysis Reference No.:- 18/SHSB/PPP(Dialysis)/2019-20.pip2020-21Letter No. 9819 dated 31.03.2020 against e-tender(NIT) for Dialysis Reference No.:- 18/SHSB/PPP(Dialysis)/2019-20.pip2020-21Technical Bid against e-tender(NIT) for Dialysis Reference No.:- 18/SHSB/PPP(Dialysis)/2019-20.pip2020-21Corrigendum: e-tender(NIT) for Dialysis Reference No.:- 18/SHSB/PPP(Dialysis)/2019-20.,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/Tender_Dialysis.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34307,,e-tender(NIT) for working as a Patient Provider Support Agency(PPSA for providing Tuberculosis(TB) related services under Revised National Tuberculosis Control Program(RNTCP) Reference No.:- 17/SHSB/PPP(PPSA-RNTCP)/2019-20.,114e-tender(NIT) for working as a Patient Provider Support Agency(PPSA for providing Tuberculosis(TB) related services under Revised National Tuberculosis Control Program(RNTCP) Reference No.:- 17/SHSB/PPP(PPSA-RNTCP)/2019-20.**  Last Date & Time of downloading the RFP - 06.01.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 07.01.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 11.01.2020 by 05:00 PM**  Time Date of opening of Technical Bid - 13.01.2020 at 01:00 PMLetter No. - 8207 Dated 06.02.2020 against Reference No.:- 17/SHSB/PPP(PPSA-RNTCP)/2019-20.pip2020-21Proceeding of the Meeting of Technical Committee against Reference No.:- 17/SHSB/PPP(PPSA-RNTCP)/2019-20.pip2020-21Proceeding of the meeting of Technical Committee against Reference No.:- 17/SHSB/PPP(PPSA-RNTCP)/2019-20.pip2020-21,UP,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/Ref no.- 17-SHSB-PPP (PPSA-RNTCP)-2019-20.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34308,,e-tender(NIT) for NIT Eye Screening Reference No.:- 16/SHSB/NPCB&VI/2019-20.,115e-tender(NIT) for NIT Eye Screening Reference No.:- 16/SHSB/NPCB&VI/2019-20.**  Last Date & Time of downloading the RFP - 06.01.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 07.01.2020 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 11.01.2020 by 05:00 PM**  Time Date of opening of Technical Bid - 13.01.2020 at 11:00 AM**  Pre-Bid meeting Date & Time - 13.12.2019 at 11:00 AMNotice: Important Information regarding Cancellation of Notice Inviting Tender [Ref. No. :- 16/SHSB/NPCB&VI/2019-20(Blindness Control Cell)Proceeding Pre-bid: e-tender(NIT) for NIT Eye Screening Reference No.:- 16/SHSB/NPCB&VI/2019-20.Corrigendum: e-tender(NIT) for NIT Eye Screening Reference No.:- 16/SHSB/NPCB&VI/2019-20.,Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/NIT Eye Screening.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34309,,e-tender(NIT) Reference No.:- 15/SHSB/PPP/CATH_LAB/2019-20.,116e-tender(NIT) Reference No.:- 15/SHSB/PPP/CATH_LAB/2019-20.**  Last Date & Time of downloading the RFP - 08.01.2020 upto 05:00 PM extended till 10.02.2020 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 09.01.2020 till 05:00 PM extended till 11.02.2020 upto 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 13.01.2020 by 05:00 PM extended till 14.02.2020 upto 05:00 PM**  Time Date of opening of Technical Bid - 15.01.2020 at 11:00 AM extended till 17.02.2020 upto 11:00 AM**  Pre-Bid meeting Date & Time - 09.12.2019 at 11:00 AMCorigendum wrt Ref:15/SHSB/PPP(Interventional Cardiology Services with Catherization Lab (CATH Lab)/2019-20.Corigendum wrt Ref:15/SHSB/PPP(Interventional Cardiology Services with Catherization Lab (CATH Lab)/2019-20.Corrigendum: e-tender(NIT) Reference No.:- 15/SHSB/PPP/CATH_LAB/2019-20.,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_CathLab_refNo_15.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34310,,e-tender(NIT) Reference No.:- 14/SHSB/Mannequin Procurement/2019-20.,117e-tender(NIT) Reference No.:- 14/SHSB/Mannequin Procurement/2019-20.**  Last Date & Time of downloading the RFP - 23.12.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 24.12.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 27.12.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 30.12.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 02.12.2019 at 11:00 AMCancellation of e-tender(NIT) Reference No.:- 14/SHSB/Mannequin Procurement/2019-20.Notice for extenstion of Technical Bid Opening Date: e-tender(NIT) Reference No.:- 14/SHSB/Mannequin Procurement/2019-20.Corrigendum: e-tender(NIT) Reference No.:- 14/SHSB/Mannequin Procurement/2019-20.,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_Mannequin_refNo_14.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34311,,e-tender(NIT) Reference No.:- 12/SHSB/PPP/Emergency Medical Transport System (EMTS)/2019-20.,118e-tender(NIT) Reference No.:- 12/SHSB/PPP/Emergency Medical Transport System (EMTS)/2019-20.**  Last Date & Time of downloading the RFP - 16.12.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 17.12.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 23.12.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 24.12.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 23.11.2019 at 02:00 PMImportant Information regarding Cancellation : e-tender(NIT) Reference No.:- 12/SHSB/PPP/Emergency Medical Transport System (EMTS)/2019-20.Corrigendum 2: e-tender(NIT) Reference No.:- 12/SHSB/PPP/Emergency Medical Transport System (EMTS)/2019-20.Corrigendum PreBid: e-tender(NIT) Reference No.:- 12/SHSB/PPP/Emergency Medical Transport System (EMTS)/2019-20.Minutes of Meeting PreBid: e-tender(NIT) Reference No.:- 12/SHSB/PPP/Emergency Medical Transport System (EMTS)/2019-20.,Transport,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_emts_refNo_12.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34312,,e-tender(NIT) Reference No.:- 13/SHSB/(Rate contract - Hiring of Vehicles)/2019-20.,119e-tender(NIT) Reference No.:- 13/SHSB/(Rate contract - Hiring of Vehicles)/2019-20.**  Last Date & Time of downloading the RFP - 09.12.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 10.12.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 16.12.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 17.12.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 22.11.2019 at 02:00 PM(Revised)-Notice of Inviting Tender for selection of agency for hiring of vehicles regarding e-tender(NIT) Reference No.:- 19/SHSB/(Rate contract - Hiring of Vehicles)/2019-20.**  Last Date & Time of downloading the RFP - 28.01.2020 upto 05:00 PM(Revised)**  Last Date & Time for submission (upload) of online bidding document - 29.01.2020 till 05:00 PM>(Revised)**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 03.02.2020 by 05:00 PM>(Revised)**  Time Date of opening of Technic,Bihar Health Services,Transport,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_HiringVehicle_RefNo_13.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34313,,e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.,"120e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.**  Last Date & Time of downloading the RFP - 02.12.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 03.12.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 09.12.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 10.12.2019 at 02:00 PM**  Pre-Bid meeting Date & Time - 13.11.2019 at 11:00 AMLetter No.:-8205, Dated:-06.02.2020: e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.Proceeding of Technical Bid Evaluation: e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.Corrigendum for Tender Extention: e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.Corrigendum for Tender Extention: e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.Corrigendum PreBid: e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.Minutes of Meeting PreBid: e-tender(NIT) Reference No.:- 11/SHSB/PPP(X-ray)/2019-20.",Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_xray_RefNo_11.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34314,,e-tender(NIT) Reference No.:- 09/SHSB/PPP(PPSA-RNTCP)/2019-20.- NIT for working as a PPSA for providing Tuberculosis (TB) related services under RNTCP in 14 Districts in the State of Bihar.,121e-tender(NIT) Reference No.:- 09/SHSB/PPP(PPSA-RNTCP)/2019-20.- NIT for working as a PPSA for providing Tuberculosis (TB) related services under RNTCP in 14 Districts in the State of Bihar.**  Last Date & Time of downloading the RFP - 30.10.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 31.10.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 05.11.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 06.11.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 10.10.2019 at 02:00 PMCancellation Notice for e-tender (NIT) Reference No.: 10/SHSB/Virtual Classroom/ 2019-20.e-tender (NIT) Reference No.: 10/SHSB/Virtual Classroom/ 2019-20.**  Last Date & Time of downloading the RFP - 03.12.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 04.12.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 09,Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_PPSA_RNTCP_RefNo_09.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34315,,e-tender(NIT) Reference No.:- 08/SHSB/PPP(X-ray)/2019-20.,123e-tender(NIT) Reference No.:- 08/SHSB/PPP(X-ray)/2019-20.**  Last Date & Time of downloading the RFP - 19.09.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 20.09.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 26.09.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 27.09.2019 at 02:00 PM**  Pre-Bid meeting Date & Time - 02.09.2019 at 11:00 AMImportant information regarding Cancellation of e-tender(NIT) Reference No.:- 08/SHSB/PPP(X-ray)/2019-20.Corrigendum-02regarding e-tender(NIT) Reference No.:- 08/SHSB/PPP(X-ray)/2019-20.CorrigendumandMinutes of pre-bid meetingof e-tender(NIT) Reference No.:- 08/SHSB/PPP(X-ray)/2019-20.e-tender(NIT) Reference No.:- 08/SHSB/PPP(X-ray)/2019-20.**  Last Date & Time of downloading the RFP - 19.09.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 20.09.2019 till 05:00 PM**  Last Date & Time for submis,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_xray_RefNo_08.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34316,,e-tender(NIT) Reference No.:- 07/SHSB/PPP(PPSA-RNTCP)/2019-20.- NIT for working as a PPSA for providing Tuberculosis (TB) related services under RNTCP in 14 Districts in the State of Bihar.,124e-tender(NIT) Reference No.:- 07/SHSB/PPP(PPSA-RNTCP)/2019-20.- NIT for working as a PPSA for providing Tuberculosis (TB) related services under RNTCP in 14 Districts in the State of Bihar.**  Last Date & Time of downloading the RFP - 11.09.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 12.09.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 17.09.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 18.09.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 20.08.2019 at 11:00 AMCancellation Notice for e-tender(NIT) Reference No.:- 07/SHSB/PPP(PPSA-RNTCP)/2019-20. Proceedings of Pre Bid MeetingCorrigendum,Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_PPSA_RNTCP_RefNo_07.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34317,,Important information regarding Cancellation of Notice Inviting Tender for Cluster-1 & Cluster-3 for e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.,125Important information regarding Cancellation of Notice Inviting Tender for Cluster-1 & Cluster-3 for e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.SHSB Letter No. 5489 Dated 29.10.2019 for e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.Dialysis Comparative Chart & Evaluation sheet of e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.Proceedings of Technical Committee for Evaluation of Bids for e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.Important information regarding Extenstion of Dates for e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.e-tender(NIT) Reference No.:- 06/SHSB/PPP(Dialysis)/2019-20.- NIT for Setting up & Operationalizing 24x7 Dialysis Unit through PPP mode in 38 Govt. Hospitals in the State of Bihar.Proceeding of Pre-Bid Meeting of Technical Committee.Corrigendum regarding Extension of Dates.**  Last Date & Time of downloading the RFP - 26.08.2019 extended till 12.09.2019 upto 05:00 PM**  Last Date & Ti,Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/ImportantInformationRegardingCancellationofNoticeInvitingTenderforCluster-1Cluster-3(23.12.2019).pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34318,,Cancellation Notice of e-tender(NIT) Reference No.:- 05/SHSB/PPP(Dialysis)/2019-20.,126Cancellation Notice of e-tender(NIT) Reference No.:- 05/SHSB/PPP(Dialysis)/2019-20.e-tender(NIT) Reference No.:- 05/SHSB/PPP(Dialysis)/2019-20.- NIT for Setting up & Operationalizing 24x7 Dialysis Unit through PPP mode in 38 Govt. Hospitals in the State of Bihar.**  Last Date & Time of downloading the RFP - 18.07.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 19.07.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 25.07.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 26.07.2019 at 11:00 PM**  Pre-Bid meeting Date & Time - 02.07.2019 at 11:00 AM,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/cancellation_eNIT4_RefNo_05.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34319,,Proceeding DPMU and Comparative Chart for e-tender(NIT) Reference No.:- 02/SHSB/PPP(Data Management Unit - DMU)/2019-20.  e-tender(NIT) Reference No.:- 02/SHSB/PPP(Data Management Unit - DMU)/2019-20.,127Proceeding DPMU and Comparative Chart for e-tender(NIT) Reference No.:- 02/SHSB/PPP(Data Management Unit - DMU)/2019-20.  e-tender(NIT) Reference No.:- 02/SHSB/PPP(Data Management Unit - DMU)/2019-20.Corrigendum for e-tender(NIT) Reference No.:- 02/SHSB/PPP(Data Management Unit - DMU)/2019-20.Proceedings of Pre-Bid Meeting for Data Management Unit**  Pre-Bid meeting Date & Time - 24.06.2019 at 03:00 PM**  Last Date & Time of downloading the RFP - 11.07.2019 upto 05:00 PM extended till 22.07.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 12.07.2019 till 05:00 PM extended till 23.07.2019 upto 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 17.07.2019 by 05:00 PM extended till 29.07.2019 upto 05:00 PM**  Time Date of opening of Technical Bid - 18.07.2019 at 11:00 PM  extended to 30.07.2019 at 11:00 AM,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_DMUs_RefNo_02.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
